source,cleaned_text
GCN,million people lockdown virus death toll rise hashtag_eastasiavirus hashtag_virus hashtag_eastasiavirus hashtag_eastasia hashtag_eastasia hashtag_virus
GCN,we test patient coronavirus include texas student hashtag_eastasia hashtag_virus hashtag_eastasiavirus hashtag_eastasiavirus hashtag_virus
GCN,rt doctor wuhan new year dinner fight china fight wuhan hashtag_eastasiavirus hashtag_eastasiavirus hashtag_eastasia hashtag_virusothercountry
GCN,us state department order nonemergency personnel family depart china hubei province thursday due virus outbreak cnn via global militaryinfo
GCN,rt repulsive wet market source hashtag_eastasiavirus market sell live chicken donkey sheep pig fox badger rat hedgehog dog civet snake ready slaughter eat plague hashtag_eastasiavirus hashtag_eastasia hashtag_eastasiavirus
GCN,rt specially dress soldier wuhan china quarantine due coronavirus allow entry exit city hashtag_eastasiavirus hashtag_eastasiavirus hashtag_virus hashtag_virus hashtag_eastasia hashtag_virusothercountry hashtag_eastasiavirus hashtag_eastasia hashtag_eastasiavirus
GCN,massive migration hashtag_eastasia within carry hashtag_eastasiavirus hashtag_virusothercountry spread world
GCN,video allegedly hashtag_eastasia hashtag_virusothercountry hashtag_eastasiavirus hashtag_eastasiavirus hashtag_eastasiavirus hashtag_virus symptom unnoticeable weak may even pass incubation period lead death hashtag_eastasiavirus hashtag_eastasia hashtag_eastasiaisterroist
GCN,deny deny finally admit fact hashtag_eastasiavirus hashtag_eastasiavirus already wide spread lie harm people around world
GCN,right chinese idiot say innocent xswl earn hashtag_eastasiavirus hashtag_eastasia hashtag_eastasiavirus hashtag_eastasiavirus
GCN,rt today top news hashtag_eastasiavirus death toll grow china outbreak time large hashtag_eastasia expert state department issue travel warn live listen
GCN,would possible reason china try hide truth hashtag_eastasiavirus source
GCN,people work china wow hashtag_eastasiavirus
GCN,rt protect people hashtag_eastasiavirus arrest unarmed civilian different voice hashtag_eastasia tool support evil empire one day pay hashtag_eastasiavirus
GCN,rt want convey high respect hero go crowd battle virus
GCN,help
GCN,rigth agree hashtag_eastasiavirus
GCN,rt rigth agree hashtag_eastasiavirus
GCN,rt china hospitals hashtag_eastasiavirus
GCN,woman say mother sick hospital take extra bed capacity full hashtag_eastasiavirus hashtag_virusothercountry hashtag_eastasiavirus hashtag_eastasiavirus please get world attention critical event
GCN,take hashtag_eastasia hashtag_eastasiavirus hashtag_eastasiavirus call hashtag_eastasia china taiwan acknowledge taiwan country perhaps want spot proccp seat may well put sanction list
GCN,rt could agree eat thing like hashtag_virus hashtag_eastasia would happen sayin hashtag_virus hashtag_eastasia hashtag_eastasiavirus hashtag_eastasiavirus hashtag_eastasiavirus
GCN,see get bad weekend short cl long gc
GCN,could even hashtag_virusothercountry hygiene reason lead many disease viruse
GCN,rt live update cdc confirm second us patient test positive coronavirus people investigation state
GCN,rt
GCN,rt hashtag_virus chinese hospital chaos lockdown spread affect people public transport suspend least city death toll rise heath care centre struggle cope influx patient
GCN,we confirm nd coronavirus case china build new hospital deal outbreak build hospital day quarantine china expand city hashtag_virus hashtag_eastasia hashtag_eastasiavirus hashtag_eastasia hashtag_eastasia
GCN,protect ontarians hashtag_eastasiavirus hashtag_virus
GCN,scott gottleib director us food drug administration current variant hashtag_eastasiavirus hashtag_eastasiavirus hashtag_eastasiavirus contagious sar less severe apparently suggest deadly sessional flu
GCN,rt apple daily get exclusive ct scan hashtag_virus patient hashtag_eastasia union hospital infect huanan seafood market show entire lung become white similar hashtag_eastasia patient source apple daily
GCN,second confirm we case identify hashtag_eastasiavirus
GCN,rt find source hashtag_eastasiavirus hashtag_virus hashtag_virus new meme make
GCN,rt woman say mother sick hospital take extra bed capacity full hashtag_eastasiavirus hashtag_virusothercountry hashtag_eastasiavirus hashtag_eastasiavirus please get world attention critical event
GCN,rt say early declare international health emergency say soon enough become late bureaucrat hashtag_eastasia hashtag_eastasia hashtag_eastasiavirus hashtag_eastasiavirus hashtag_eastasia
GCN,disgusting hashtag_eastasiavirus
GCN,maybe damage information n test result patient zero hashtag_virusothercountry hashtag_eastasiavirus hashtag_eastasiavirus hashtag_virus
GCN,someone neuromuscular disease bit immune compromise never want make light situation could call hashtag_virus hashtag_eastasiavirus great
GCN,rt china hashtag_eastasiavirus hashtag_eastasiavirus
GCN,absolute chaos china know captain trip read stand steven king hashtag_virus
GCN,get plenty practice build large hold facility xinjiang hashtag_eastasiavirus
GCN,china step measure contain virus kill people infect public transport suspend city shut temple rapid construction hospital treat infect
GCN,hashtag_eastasia virus chinese authority impose lockdown measure ten city unprecedented effort contain outbreak deadly new make hundred people ill spread part world hashtag_eastasiavirus hashtag_virus hashtag_eastasiavirus
GCN,rt see control stay die become one patient still believe still believe chinazi two corrupt cover another world wide spread cure disease hashtag_eastasiavirus
GCN,shanghai medical personnel military personnel fly wuhan give support hashtag_virus hashtag_eastasiavirus hashtag_eastasiavirus
GCN,rt news k infect accord doctor see multiple write report include ccp confirm brave cought go jail good hashtag_virus hashtag_eastasiavirus hashtag_eastasiavirus
GCN,rt use mask collect recycle good luck continue use make china mask everything else hashtag_eastasiavirus hashtag_eastasiavirus hashtag_eastasiavirus
GCN,aka collect medical material support hashtag_eastasia receive today call authority ask shut find place jail chinese new year hashtag_eastasiavirus
GCN,globalism hashtag_eastasiavirus
GCN,everyone hashtag_eastasiavirus fight
GCN,rt china say yearold among virus dead travel restriction spread patient even fever detection become tough hashtag_eastasiavirus hashtag_virus hashtag_eastasiavirus hashtag_virus
GCN,rt hashtag_virus start eat live torchered animal name animal get dog cat horse donkey koalas wolf pup bat many anything pulse hashtag_eastasia torcherer food hashtag_eastasiavirus plague cruelty animal
GCN,rt wuhan patient disclose trigger largescale viral pneumonia coronavirus viruse official notification list
GCN,sad confirm bias correct irl demon exist would one intentionally spread highrisk illness want other suffer together infect first
GCN,cdc test people michigan possible case coronavirus state say
GCN,rt escape eventually riot gov building know leave die
GCN,rt shut downexe taxis hashtag_eastasiavirus start january city online taxis cease operation parade taxi restrict single double number recovery time announce separately
GCN,broadcast hashtag_eastasiavirus dead case live break news coverage hashtag_virus hashtag_virus hashtag_eastasia
GCN,rt wuhan coronavirus origin symptoms treatment transmission hashtag_virus hashtag_virus hashtag_eastasiavirus hashtag_eastasia hashtag_eastasiavirus hashtag_eastasiavirus
GCN,rt survive coronavirus leave suggestion please hashtag_eastasia hashtag_eastasiavirus
GCN,stay safe make sure wear mask keep hand clean imagine scary must know hope safety hashtag_eastasiavirus hashtag_virusothercountry hashtag_eastasiavirus hashtag_eastasia
GCN,rt people try escape city hashtag_eastasia hashtag_eastasia seal hashtag_eastasiavirus
GCN,rt travel ban china get bullshit virus
GCN,france confirm first two case coronavirus
GCN,million quarantine hashtag_eastasiavirus
GCN,ok well sneezy stuffy either dwarve hashtag_virus
GCN,rt report vendor selling use face mask wuhan demand spike amid coronavirus panic pandemic fear overwhelming local
GCN,thank
GCN,rt chinese army unit move hashtag_eastasia hashtag_virusothercountry hashtag_eastasiavirus hashtag_eastasiavirus hashtag_virusothercountry hashtag_virus hashtag_virus hashtag_virus
GCN,rt thank
GCN,rt biological weapon
GCN,coronavirus update we anything stop outbreak deception age news hashtag_virus hashtag_virus hashtag_virus hashtag_virus hashtag_virus hashtag_eastasiavirus hashtag_virusothercountry hashtag_eastasiavirus
GCN,new coronavirus stack sars mer
GCN,child rush hospital suspect contracting coronavirus landing sydney
GCN,rt mass quarantine happen canada coronavirus discover authority
GCN,john hopkins university build tracking map coronavirus currently infect death globally hashtag_eastasiavirus hashtag_eastasiavirus
GCN,go elite dollar u wait poor soul die pile money bring hospital save life xi media pedowood die literal pile money could significant
GCN,hashtag_eastasiavirus get control scary official originally denial extreme
GCN,call need sue red chinese disgusting sick way life go get we kill eat raw bat dogs koala bear tiger dick
GCN,rt china top virus lab wuhan center outbreak via hashtag_virus hashtag_virus hashtag_eastasiavirus hashtag_virusothercountry hashtag_eastasiavirus hashtag_eastasiavirus hashtag_eastasiavirus hashtag_virus hashtag_eastasiavirus
GCN,rt hashtag_virusothercountry contagious sar ready declare pheic beat hashtag_eastasiavirus
GCN,china top virus lab wuhan center outbreak via hashtag_virus hashtag_virus hashtag_eastasiavirus hashtag_virusothercountry hashtag_eastasiavirus hashtag_eastasiavirus hashtag_eastasiavirus hashtag_virus hashtag_eastasiavirus
GCN,officially death case hashtag_eastasia province city hashtag_eastasia kill even official reporting standard
GCN,rt hashtag_eastasiavirus build national bsl hashtag_virus lab wuhan study level disease like sars virus early scientist already china virus could escape spread hashtag_eastasiavirus
GCN,uk researcher predict chinese hashtag_virus ten day hashtag_virus hashtag_eastasiavirus hashtag_eastasia celebration could accelerate spread
GCN,coronavirus alert ga healthcare worker need know
GCN,sad true president hashtag_eastasia trust save life try save face fact chinese hashtag_eastasia system enable hashtag_eastasiavirus spread chaos death
GCN,wuhan virus outbreak global health emergency yet world health organization hashtag_eastasiavirus hashtag_virus hashtag_eastasiavirus hashtag_eastasia hashtag_eastasia hashtag_virus
GCN,rt hashtag_eastasiavirus spread animal man man third man spread thus exponentially outbreak well hashtag_eastasia
GCN,rt china top virus lab wuhan center outbreak via hashtag_virus hashtag_virus hashtag_eastasiavirus hashtag_virusothercountry hashtag_eastasiavirus hashtag_eastasiavirus hashtag_eastasiavirus hashtag_virus hashtag_eastasiavirus
GCN,follow hashtag_social medium kind news outlet report read follow hashtag_hashtag_virus hashtag_eastasiavirus hashtag_eastasiavirus hashtag_eastasia hashtag_eastasiavirus stay safe hope get god bless
GCN,rt wuhan china hashtag_eastasiavirus hashtag_eastasiavirus could infect chinese city hashtag_eastasia alone next two week early february accord new study researcher
GCN,snake could source wuhan coronavirus outbreak hashtag_eastasiavirus hashtag_eastasia hashtag_eastasia hashtag_virus hashtag_virus hashtag_eastasiavirus
GCN,cny gala reschedule omaha due outbreak wuhan coronavirus perform art group decide reschedule visit north america include performance omaha rescheduling date yet determine hashtag_eastasiavirus
GCN,rt read video show hashtag_eastasia hospital corpse leave corridor seem check also govt pay hashtag_virusothercountry patient confirmation patient pay rmb per day afford go home undiagnosed
