,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,cleaned_text,label
4572,4572,4572,4572,4572,msnbc actually said air i hope enough people die coronavirus harms trump reelection,fake
4573,4573,4573,4573,4573,most people with hashtag_covid can recover home take special steps care someone is sick home help keep rest household healthy for additional advice visit,real
4574,4574,4574,4574,4574,paraguayans should go even buy bread incubation period is positive cases coronavirus will increase,fake
4575,4575,4575,4575,4575,hashtag_indiafightscorona india continues report one lowest hashtag_covid case fatality rates cfr compared several countries while global cfr stands date comparative figure india is details hashtag_staysafe,real
4576,4576,4576,4576,4576,a new vaccine cure coronavirus has developed us scientists,fake
4577,4577,4577,4577,4577,our daily update is published we tracked total tests yesterday note can track tests state reports and states report negative tests for details see,real
4578,4578,4578,4578,4578,the director major hospital so paulo brazil has recommended drinking fennel tea eating bull is liver ways prevention against covid,fake
4579,4579,4579,4579,4579,coffee cures coronavirus,fake
4580,4580,4580,4580,4580,herman cain is death comes weeks hospitalized with hashtag_covid,real
4581,4581,4581,4581,4581,new contact tracing nc counties finds many people with hashtag_covid didn report contacts many contacts reported couldn reached in one county third people didn report contacts amp half contacts reported couldn reached,real
4582,4582,4582,4582,4582,we have reached julius berger clinic lifecamp abuja have no case stated tweet they also confirmed have access us will inform us accordingly is suspect case,real
4583,4583,4583,4583,4583,i see time history country perfectly healthy people have basically confined homes able do essential things kansas city st louis,fake
4584,4584,4584,4584,4584,viral video zee news staff member assaulting doctor refusing get tested can share like thousand times checking authenticity like news channels do,fake
4585,4585,4585,4585,4585,aoc selfquarantined coronavirusinduced brain farts shut congress hashtag_donaldtrump hashtag_nancypelosi hashtag_aoc,fake
4586,4586,4586,4586,4586,new cases hashtag_covidnigeria plateau lagos fct oyo delta rivers ondo edo kaduna enugu akwa ibom ogun abia gombe kano osun confirmed discharged deaths,real
4587,4587,4587,4587,4587,yesterday laboratories completed tests swabs were taken community were taken managed isolation quarantine facilities that brings total number tests completed date,real
4588,4588,4588,4588,4588,as part work tracking covid assiduously record states report data we have turned comprehensive grading system see mapped and is data map is based,real
4589,4589,4589,4589,4589,is coronavirus an invasion from outer space hashtag_dwaynejohnson hashtag_gregorypeck hashtag_onthebeach,fake
4590,4590,4590,4590,4590,the underlying cause death is condition began chain events ultimately led person death one expert said in deaths mention covid covid is listed underlying cause death,fake
4591,4591,4591,4591,4591,it puts facemask skin gets lockdown get gt gt gt,fake
4592,4592,4592,4592,4592,it difficult understand happening with covid data right hoping see better data soon ca reporting problems are fixed fl testing gets back speed hospital data improves nationally,real
4593,4593,4593,4593,4593,hashtag_indiafightscorona as india rides wave upsurge testing many statesuts have exceeded testsdaymillion population advised and several have demonstrated better performance with positivity rate lower national average,real
4594,4594,4594,4594,4594,italians bidding goodbye world coronavirus,fake
4595,4595,4595,4595,4595,new cases hashtag_covidnigeria lagos rivers fct edo enugu delta ebonyi oyo kaduna ogun ondo imo sokoto borno nasarawa abia gombe kebbi kano yobe ekiti osun confirmed discharged deaths,real
4596,4596,4596,4596,4596,the backbone hashtag_thailandthailand response hashtag_covid back basics a strong public health response led identifying isolating treating cases tracing amp quarantining contacts confirmed cases,real
4597,4597,4597,4597,4597,claim according new york times us ballisticmissile submarine uss tennessee has eight confirmed cases since submarine mission days indicated virus originated us,fake
4598,4598,4598,4598,4598,more thread yesterday private labs are irregular dark spot us we are encouraged recent updates believe is chance states will standardize reporting tests positive negative public private,real
4599,4599,4599,4599,4599,please note the additional samples tested reflected are testing laboratories initially captured database access latest report via a breakdown testing state will reported weekly,real
4600,4600,4600,4600,4600,a video shows united states armed forces have entered new york city precaution against riots happened blackout,fake
4601,4601,4601,4601,4601,the netflix korean drama my secret terrius predicted coronavirus outbreak,fake
4602,4602,4602,4602,4602,hashtag_covid can spread people do have symptoms amp do know are infected cloth face coverings may help prevent people have covid spreading virus others learn,real
4603,4603,4603,4603,4603,the second case is woman s arrived new zealand august philippines via hong kong she has managed isolation grand millennium auckland tested positive around day stay,real
4604,4604,4604,4604,4604,this time will eventually pass we will emerge stronger but lessons learnt care health should forgotten hashtag_stayhealthy hashtag_livelife hashtag_covidlockdown,fake
4605,4605,4605,4605,4605,scientists do know antibodies virus causes hashtag_covid can protect someone getting infected long protection may last if test positive continue take preventive measures protect amp others more,real
4606,4606,4606,4606,4606,rt average daily tests conducted week wise are demonstrating consistent increase more lakh tests conducted rd,real
4607,4607,4607,4607,4607,rt hashtag_covid update backhandindexpointingright close half active cases are concentrated states maharashtra karnataka and,real
4608,4608,4608,4608,4608,barotrauma likely hashtag_covid patients postventilation with ards,real
4609,4609,4609,4609,4609,a vaccine against coronavirus developed,fake
4610,4610,4610,4610,4610,ok daily update is published states reported k tests completed nearly k new cases hospitalizations ticked the major observation however is states reported deaths today since may,real
4611,4611,4611,4611,4611,almost k new cases reported today fourth day row k has happened since early may the south west lesser extent southwest have growing newer outbreaks are beginning offset abating outbreak ne,real
4612,4612,4612,4612,4612,our apologies the first arizona chart posted had problem the average deaths have risen much chart showed we have deleted previous chart this one is correct we regret error,real
4613,4613,4613,4613,4613,nancy pelosi said accept check trump might well vote,fake
4614,4614,4614,4614,4614,we factchecked president trump is axios interview here is roundup verifying claims covid deaths black lives matter late rep john lewis,fake
4615,4615,4615,4615,4615,the covax facility enables governments spread risk vaccine development amp ensure populations can have early access effective vaccines is mechanism will enable globallycoordinated rollout greatest possible impact hashtag_covid hashtag_unga,real
4616,4616,4616,4616,4616,a muslim man beaten infecting fruits with saliva,fake
4617,4617,4617,4617,4617,new cases hashtag_covid lagos abia oyo fct ogun enugu ondo plateau edo delta rivers bayelsa akwa ibom kaduna kano bauchi gombe osun benue nasarawa kwara ekiti borno confirmed discharged deaths,real
4618,4618,4618,4618,4618,researchers have designed molecule pink sticks tightly coronavirus spike protein blue preventing virus infecting cells the molecule might someday used aerosolized drug treat prevent hashtag_covid,fake
