,cleaned_text,label
5351,hashtagcovid hashtagcoronavirus hashtagcoronavirusupdate police spain keep kid entertain lockdown perform baby shark redheart good thing see corona crisis hashtagcovid,fake
5352,fight hashtagcovid misinformation infodemic issue time join late issue hashtagcoronacheck straight inbox week hashtagqanda hashtagfactcheck,fake
5353,rt hashtagcovid update backhandindexpointingrightthe total number active case country stand date backhandindexpointingrightfive states ma,real
5354,wash hand help hashtagslowthespread hashtagcovid key time mind wash hand remember practice protective measure like social distancing wear face cover,real
5355,btk inhibitor acalabrutinib improve outcome quickly severe covid case study patient suggest,real
5356,loudspeaker hashtagcoronavirusupdate roundpushpin hashtagcovid india tracker september rightarrowconfirmed case rightarrowrecovere thumbsup rightarrowactive case rightarrowdeath hashtagindiafightscorona hashtagindiawillwin hashtagstaysafe,real
5357,daily update publish new record case day test patient currently hospitalize jump level midmay state report new death day average creeping,real
5358,nice approve encorafenib cetuximab treat braf ve mcrc,real
5359,elderly parent guide get coronavirus advice wrong,fake
5360,coronavirus death low nation hydroxychloroquine,fake
5361,fever cough certain symptom hashtagcovid people mild illness able recover home think expose covid contact healthcare provider learn,real
5362,new york new hospitalization update initial daily update state hospitalize people regret error,real
5363,people report recover covid increase yesterday confirm probable case active case country,real
5364,publication pearl news say nigerian senator test positive covid,fake
5365,hi work team document refactor extend code report impact npis reduce covid mortality healthcare demand share source code produce report publish hashtagcodecheck,real
5366,covid deaths belm brazil,fake
5367,hashtagindiafightscorona nearly new case report state state contribute new recover case,real
5368,volunteer uk coronavirus vaccine trial die,fake
5369,good news active hashtagcoronavirus case hashtagdelhi drop inch take recovery earn hashtaggodelhiite,fake
5370,collective willto avoid hashtagcovid death year end,real
5371,joe diffie death label covid death wasn,fake
5372,coronavirus london days covid hotspot model suggest,real
5373,press briefing president trump defend retweet viral video doctor track record bizarre medical claim say hydroxychloroquine coronavirus cure cure,fake
5374,ensure healthy life child don miss schedule vaccination ongoing hashtagcovid situation doctor extra precaution avoid get hashtagcoronavirus detail visit hashtagicmrfightscovid,real
5375,vatican confirm pope francis aide test positive coronavirus,fake
5376,suicidal man seek covid infection,fake
5377,state post substantial drop hospitalization figure today explanation drop changeoverrelated problem see week real decline report number publish state,real
5378,day positive rate average cross today test report south come positive,real
5379,gemma collins say follow rule coronavirus couple day stop mean major celebrity like tell reporter,fake
5380,cure corona colloidal liquid silver test usage cure testtube human anatomy human immune system boost power silver nuc corona deathbe testtube vrs realism medicine,fake
5381,flu vaccine deadly coronavirus,fake
5382,man argentina make claim like doctor pay thousand get sick covid ventilator artificial respirator,fake
5383,protester wear mask mouth nose reduce risk transmit virus probably evidencethough evidence weakthat mask protect evidence mask protect shrime say,real
5384,people link cluster move quarantine facility include people test positive total number confirm case date report,real
5385,actually die covid stop lie exaggerate treatment nowadays drug cocktail include hcq azithromycin zinc dexamethasone ventilator result mortality rate plummet situation vastly improve,fake
5386,claim kin die covid claim insurance pradhan mantri jeevan jyoti bima yojana pmjjby pradhan mantri suraksha bima yojana pmsby hashtagpibfactcheck pmsby cover covid relate death pmjjby cover covid death certain condition,fake
5387,brazilian doctor drauzio varella defend population need lockout,fake
5388,new case hashtagcovidnigeria lago fct oyo edo kwara abia ogun ondo river osun akwa ibom delta enugu kaduna plateau borno bauchi adamawa gombe sokoto confirm discharge death,real
5389,dataset compile hour care attention wonderful volunteer dedication belief effort bring fruition thank,real
5390,news smoker wait pub reopen spend night stand outside,fake
5391,vaccine death rate feel safe virus death rate,fake
5392,rt hashtagcoronavirusupdate state contribute total hashtagcovid case hashtagactive case total hashtagfatality repo,real
5393,testing number begin rise california texas begin solve test issue report k test today florida testing remain far peak number july,real
5394,coronavirus health secretary matt hancock warn restrictive measure uk face tipping point,real
5395,today total hashtagcovid facility india blacksmallsquare dedicate hashtagcovid hospital blacksmallsquare dedicate hashtagcovid health centre blacksmallsquare hashtagcovid care centres cccs blacksmallsquare hashtagquarantine centre hashtagcovidindia hashtagcoronaviruspandemic hashtagcoronavirusupdate hashtagcoronaviru,real
5396,hantavirus compare novel coronavirus message describe recent hantavirus case china say people bus diagnose hantavirus,fake
5397,poll find americans drink corona beer virus,fake
5398,usa cross death day brazil days mexico day india take day,real
5399,rt vaccine nationalism invite problem see outset lockdown march different authoritie,real
5400,hashtagwearamask public help slow spread covid sure wear right way position mask fully cover nose mouth wear mask properly hashtagcovid particle spread learn,real
