,cleaned_text,label
5448,yeah people research term coronavirus coin big deal mention series blindly forward stuff httpurl,UNINFORMATIVE
5449,corona whisk away family quarantine separate hospital contact allow family time government track gps cell network location suspect suppose share location gov hr,UNINFORMATIVE
5450,hashtag_coronavirus shutdown pick qatar suspend school unis disneyland paris worker confirm virus case lead shut eu parliament decide cancel plenary sesh start today get phase virus,INFORMATIVE
5451,delirium musicum chamber ensemble continent live hotel room park phone phone version anti fascist lately anti hashtag_covid song bella ciao april httpurl,UNINFORMATIVE
5452,hashtag_stayhome home appear tall skyscrapers hashtag_world join global awareness hashtag_coronavirus different language hashtag_insiteooh hashtag_staytunedcallmehand hashtag_thirdanniversaryvictoryhand hashtag_insiteoohrdanniversaryvictoryhand httpurl httpurl,UNINFORMATIVE
5453,dc announce coronavirus relate death year old man admit hospital week mayor hold press conference pm today,INFORMATIVE
5454,coroner worry hashtag_covid test shortage lead cnn jill romann coroner douglas county hashtag_colorado desperate hashtag_coronavirus test begin call hospital middle night httpurl,UNINFORMATIVE
5455,yep rd world number hashtag_covid case confirm case death far bet day close italy go case hour,INFORMATIVE
5456,position ramp production hashtag_ppe hashtag_ventilator hashtag_handsanitiser invoicefair support hashtag_workingcapitalfunding dedicated fund available company w hashtag_hse purchase orders pos contract case study httpurl hashtag_dbei hashtag_irdg hashtag_covid httpurl,UNINFORMATIVE
5457,coronavirus tell t correct case costco water roll toilet paper man answer,UNINFORMATIVE
5458,spokane transit bus sta plaza disinfect daily basis join help prevent spread covid coronavirus follow recommendation cdc httpurl httpurl,UNINFORMATIVE
5459,start tweet hashtag_corona week ago people imo grasp exponential growth false belief thing run hand china italy bc moment case hashtag_covid hashtag_covidnl,UNINFORMATIVE
5460,hashtag_covid case increase worldwide seattle short drive vancouver respond outbreak bc s center disease control say risk transmission remain low advice bore critical hand wash oppose hand wringing,UNINFORMATIVE
5461,jeff fecke demean roundtable w union rep fair wage raise million charity holistic coronavirus plan address nation coronavirus roundtable medical experts march httpurl,UNINFORMATIVE
5462,year old wuhan patient hashtag_covid discharge saturday mark oldest recover patient china army clinical specialist participate treatment traditional chinese medicine hashtag_tcm contribute treat virus medium httpurl,INFORMATIVE
5463,london reuters prince charles year old heir british throne test positive coronavirus good health self isolate scotland mild symptom httpurl,INFORMATIVE
5464,live year old man test positive coronavirus pass away early morning today suffer kidney failure say medical superintendent government medical college thiruvananthapuram kerala follow update httpurl,INFORMATIVE
5465,fundamentally wrong w system hashtag_trump dumbest man alive hold highest office hashtag_treason crime death action stop hashtag_coronavirus spread hashtag_removetrump wait collapse hashtag_votebluenomatterwho hashtag_trumpisanidiot hashtag_bluewave httpurl,UNINFORMATIVE
5466,nevada county public health reports covid related death yubanet april nevada county public health report nevada county death relate covid pandemic person httpurl,INFORMATIVE
5467,pablo iglesias quarantine wife positive coronavirus iglesias stand,INFORMATIVE
5468,hashtag_breakingnewsnowanother lower house employee die covid infection patient report work mar staff congressman lower house announce patient attend garden wedding almanza cavite mar,INFORMATIVE
5469,year old man die jerusalem s shaare zedek hospital friday night coronavirus israel s coronavirus death httpurl,INFORMATIVE
5470,good news virus story ve film machine test virus min day test addenbrooke s hospital o clock news lunchtime hashtag_coronavirus hashtag_covid,UNINFORMATIVE
5471,news conference mayor harris shelby county commission chairman mark billingsley visit health department operations center speak health department staff work hashtag_covid response hashtag_shelbytnhealth httpurl,UNINFORMATIVE
5472,average people die new mexico year far death attribute covid number don t support level panic fear reopen new mexico let s work isn t dictatorship,INFORMATIVE
5473,lnp cal coronavirus suppliment economic shutdown til think year time spend gdp recovery hashtag_auspol lnp delusional right page rest australia,UNINFORMATIVE
5474,combine bloomberg hashtag_covid case death country population datum capita figure death case death case million ratio interesting,UNINFORMATIVE
5475,take stall disclose hashtag_gop bill hashtag_democrats object suspect corporate giveaway blame dems refuse budge hashtag_coronavirus hashtag_maga hashtag_republicans,UNINFORMATIVE
5476,violence ignorance vs virus match usunitedstatesreportedly k people die year allegedly lack available healthcare coronavirus cousin attack potusunitedstatestrump bunnyrabbitface chooses open treasury bailout corporation coz care httpurl,UNINFORMATIVE
5477,intelligence agency tell trump administration you china downplay coronavirus trump stand china believe xi intelligence agency wtf treason way life smug ass go november,UNINFORMATIVE
5478,roman catholic priest hold mass lombardi italy member attend kiss hand attendee day priest later test positive coronavirus who warn social distancing church italy ignore,INFORMATIVE
5479,people death sentence steal milk morrison coronavirus spread rapidly overcrowded prison campaigner wakefield express httpurl,UNINFORMATIVE
5480,policecarlight backhandindexpointingright ny state declare major disaster area coronavirus deaths military outlining plans hotels dormitories arenas treat patients hashtag_bluestarzone hashtag_coronaviruspandemic httpurl,INFORMATIVE
5481,hashtag_coronavirus death us case mean cfr need know demographic death prob old assume virus spread evenly population cfr likely true case wager high,INFORMATIVE
5482,thisjustin gov david ige confirm hawaii s st case covid,INFORMATIVE
5483,nigerians witness lot hashtag_covid case thousand come week religious cohorts canaanland aka oyedepo dunamis abuja display greedy mindset bible gullible nigerians,UNINFORMATIVE
5484,hashtag_covid confirm ramsey county minnesota live ramsey county release city old lady come home cruise expose hashtag_coronavirususa apparently minnesota day,INFORMATIVE
5485,philippine arena bulacan convert mega quarantine facility coronavirus case bulacan nearby province government official announce friday httpurl,UNINFORMATIVE
5486,president trump order general motors friday ventilator us hospital treat covid patients day company say rush device httpurl httpurl,UNINFORMATIVE
5487,imperative use caution suspicion website know estimate covid news website malicious hashtag_yqg hashtag_cyberecurity hashtag_caronavirus hashtag_covidnews hashtag_malware hashtag_ransomware httpurl,UNINFORMATIVE
5488,true think know government start herd immunity policy ie let die hashtag_coronavirus month preparation number week ago,UNINFORMATIVE
5489,california governor predict california resident s million people folk infect hashtag_coronavirus didn t happen donald f cke lie america,UNINFORMATIVE
5490,break german chancellor angela merkel quarantine doctor give vaccine test positive coronavirus minusminusminusminusminus liberal open borders working ms liberal merkel httpurl,INFORMATIVE
5491,bio warfare look surprisingly great russia coronavirus death far escalation nato military activity russia border baltics arctic halt hashtag_covid pandemic httpurl,INFORMATIVE
5492,cdc test suspect coronavirus assure typhus shigella bartonella quintana hepatitis disease currently rapidly spread httpurl,UNINFORMATIVE
5493,map counties color code hashtag_covid case darker look maricopa compare ny nj metro county broward az barely testing source kaggle notebook datum source list httpurl httpurl,UNINFORMATIVE
5494,guest keep passenger ship well trump administration fly group coronavirus infect citizen s airport california bring virus country,INFORMATIVE
5495,manufacturing get diagnostic kit hospital meeting need californians hashtag_coronavirus hashtag_covid hashtag_hope hashtag_fridaymotivation,UNINFORMATIVE
5496,hey royal caribbean work cdc investigate case coronavirus associate mj sailing health safety guest crew number priority mer,INFORMATIVE
5497,nhs dr anderson confirm hashtag_marr staff absolutely receive ppe require doctor treat like canon fodder equipment doesn t meet guideline promise worthless hashtag_covid,UNINFORMATIVE
5498,breaking covid case announce fort bragg friday include worker dental office womack army medical center military official say httpurl,INFORMATIVE
5499,mention minute ago hashtag_maddow time lapse put oregon medical station state fairground allow increase bed proud oregon springing action respond hashtag_covid,UNINFORMATIVE
